bridge_source,bridge_row_type,bridge_to_existing_who,analysis_unit_id,master_row,disease_master_name,resolved_disease_name_final,resolved_pathogen_name_final,resolved_pathogen_rank_final,include_status_final,active_master_analysis_unit,split_group,pathogen_aliases,pathogen_family_master,master_tier,master_guild,master_livestock_amplified,master_key_host_vector,in_master_who,in_master_gibb,in_master_empres_i,in_master_atlas,master_gbif_checked,master_notes,name_resolution_status,existing_lookup_name,match_field,row_type,family,pheic_risk,source_pathogen,source_previous_name,source_msl39_viral_name,source_disease_name,is_priority_pathogen,is_prototype_pathogen,in_gibb_etal,in_empres_i,priority_prototype_status,region_africa,region_americas,region_europe,region_mediterranean,region_se_asia,region_western_pacific,source_unit_scope,analysis_unit,analysis_unit_label,analysis_unit_rank,analysis_decision,decision_rule_trigger,transmission_context,human_infection_status,host_link_status,vector_data_status,amplifier_data_status,example_members,rationale,notes,resolution_source,resolution_notes,clover_matched_pathogen_names,virion_matched_pathogen_names,clover_matched_taxids,virion_matched_taxids,clover_matched_families,virion_matched_families,clover_matched_source_types,virion_matched_source_types,clover_best_match_type,virion_best_match_type,clover_match_status,virion_match_status,preferred_match_source,overall_match_status,preferred_source_match_status,match_review_flag,shared_species_proxy_flag,match_review_notes,host_query_include_default,host_query_bucket,host_query_source,host_query_pathogen_names,host_query_taxids
disease_master_list,master_manual_resolution,FALSE,master_63,63,Schmallenberg,Schmallenberg disease,Schmallenberg virus,species,yes,TRUE,schmallenberg,Orthobunyavirus schmallenbergense,Peribunyaviridae,1,E,TRUE,Culicoides midges,FALSE,FALSE,TRUE,FALSE,FALSE,Recent European emergence,needs_pathogen_name_resolution,,,,Peribunyaviridae,,,,,Schmallenberg,,,,,,,,,,,,disease_level_review,Schmallenberg,Schmallenberg,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,livestock_amplifier_flag_from_master_list,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,Recent European emergence,manual_first_pass,,,orthobunyavirus schmallenbergense,,159141; 159150; 3052437,,peribunyaviridae,,virus,,manual_alias,,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,orthobunyavirus schmallenbergense,159141; 159150; 3052437
disease_master_list,master_manual_resolution,FALSE,master_65,65,Sin Nombre,Sin Nombre hantavirus infection,Sin Nombre orthohantavirus,species,yes,TRUE,sin_nombre,Orthohantavirus sinnombreense,Hantaviridae,1/2,A,FALSE,Peromyscus maniculatus,FALSE,FALSE,FALSE,TRUE,FALSE,23 Atlas points,needs_pathogen_name_resolution,,,,Hantaviridae,,,,,Sin Nombre,,,,,,,,,,,,disease_level_review,Sin Nombre,Sin Nombre,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,A,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,23 Atlas points,manual_first_pass,,sin nombre orthohantavirus,orthohantavirus sinnombreense,1980491,3052499; 44755,hantaviridae,hantaviridae,virus,virus,exact,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,orthohantavirus sinnombreense,3052499; 44755
disease_master_list,master_manual_resolution,FALSE,master_66,66,Andes,Andes hantavirus infection,Andes orthohantavirus,species,yes,TRUE,andes,Orthohantavirus andesense,Hantaviridae,2,A,FALSE,Oligoryzomys longicaudatus,FALSE,FALSE,FALSE,TRUE,FALSE,13 points,needs_pathogen_name_resolution,,,,Hantaviridae,,,,,Andes,,,,,,,,,,,,disease_level_review,Andes,Andes,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,A,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,13 points,manual_first_pass,,andes orthohantavirus,orthohantavirus andesense,1980456,1980456,hantaviridae,hantaviridae,virus,virus,exact,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,orthohantavirus andesense,1980456
disease_master_list,master_manual_resolution,FALSE,master_67,67,Prospect Hill,Prospect Hill hantavirus infection,Prospect Hill orthohantavirus,species,yes,TRUE,prospect_hill,Orthohantavirus prospectense,Hantaviridae,2,A,FALSE,Microtus pennsylvanicus,FALSE,FALSE,FALSE,TRUE,FALSE,6 points,needs_pathogen_name_resolution,,,,Hantaviridae,,,,,Prospect Hill,,,,,,,,,,,,disease_level_review,Prospect Hill,Prospect Hill,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,A,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,6 points,manual_first_pass,,prospect hill orthohantavirus,orthohantavirus prospectense,1980485,3052492,hantaviridae,hantaviridae,virus,virus,exact,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,orthohantavirus prospectense,3052492
disease_master_list,master_manual_resolution,FALSE,master_68,68,Lee/Seoul variants,Seoul hantavirus infection,Seoul orthohantavirus,species,review,FALSE,seoul_hantavirus,,Hantaviridae,2,A,FALSE,Rattus/Apodemus,FALSE,FALSE,FALSE,TRUE,FALSE,9 points,needs_pathogen_name_resolution,,,,Hantaviridae,,,,,Lee/Seoul variants,,,,,,,,,,,,disease_level_review,Lee/Seoul variants,Lee/Seoul variants,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,A,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,9 points,manual_first_pass,Name is ambiguous: 'Lee' may refer to Hantaan-related material while Seoul is Rattus-associated; review split.,,,,,,,,,,,,,,,,,,,FALSE,manual_review,,,
disease_master_list,master_manual_resolution,FALSE,master_69,69,Bayou,Bayou hantavirus infection,Bayou orthohantavirus,species,yes,TRUE,bayou,Orthohantavirus bayoui,Hantaviridae,3,A,FALSE,Oryzomys palustris,FALSE,FALSE,FALSE,TRUE,FALSE,3 points,needs_pathogen_name_resolution,,,,Hantaviridae,,,,,Bayou,,,,,,,,,,,,disease_level_review,Bayou,Bayou,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,A,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,3 points,manual_first_pass,,bayou orthohantavirus,orthohantavirus bayoui,1980459,3052470,hantaviridae,hantaviridae,virus,virus,exact,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,orthohantavirus bayoui,3052470
disease_master_list,master_unresolved,FALSE,master_70,70,Other hantaviruses (n=1-2),Other hantaviruses (n=1-2),Other hantaviruses (n=1-2),disease_or_syndrome_review,review,,,,Hantaviridae,3,A,FALSE,Various rodents,FALSE,FALSE,FALSE,TRUE,FALSE,"~15 viruses, ~20 points total",needs_pathogen_name_resolution,,,,Hantaviridae,,,,,Other hantaviruses (n=1-2),,,,,,,,,,,,disease_level_review,Other hantaviruses (n=1-2),Other hantaviruses (n=1-2),disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,A,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,"~15 viruses, ~20 points total",,,,,,,,,,,,,,,,,,,,,,manual_review,,,
disease_master_list,master_manual_resolution,FALSE,master_72,72,Machupo,Bolivian hemorrhagic fever,Machupo mammarenavirus,species,yes,TRUE,machupo,Mammarenavirus machupoense,Arenaviridae,2,A,FALSE,Calomys callosus,FALSE,FALSE,FALSE,TRUE,FALSE,4 points,needs_pathogen_name_resolution,,,,Arenaviridae,,,,,Machupo,,,,,,,,,,,,disease_level_review,Machupo,Machupo,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,A,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,4 points,manual_first_pass,,machupo mammarenavirus,mammarenavirus machupoense,11628,3052317,arenaviridae,arenaviridae,virus,virus,exact,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,mammarenavirus machupoense,3052317
disease_master_list,master_manual_resolution,FALSE,master_73,73,Guanarito,Venezuelan hemorrhagic fever,Guanarito mammarenavirus,species,yes,TRUE,guanarito,Mammarenavirus guanaritoense,Arenaviridae,3,A,FALSE,Zygodontomys brevicauda,FALSE,FALSE,FALSE,TRUE,FALSE,2 points,needs_pathogen_name_resolution,,,,Arenaviridae,,,,,Guanarito,,,,,,,,,,,,disease_level_review,Guanarito,Guanarito,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,A,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,2 points,manual_first_pass,,guanarito mammarenavirus,mammarenavirus guanaritoense,45219,3052307,arenaviridae,arenaviridae,virus,virus,exact,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,mammarenavirus guanaritoense,3052307
disease_master_list,master_unresolved,FALSE,master_74,74,Other arenaviruses (n=1),Other arenaviruses (n=1),Other arenaviruses (n=1),disease_or_syndrome_review,review,,,,Arenaviridae,3,A,FALSE,Various rodents,FALSE,FALSE,FALSE,TRUE,FALSE,"Allpahuayo, Sangassou, Magboi, etc.",needs_pathogen_name_resolution,,,,Arenaviridae,,,,,Other arenaviruses (n=1),,,,,,,,,,,,disease_level_review,Other arenaviruses (n=1),Other arenaviruses (n=1),disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,A,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,"Allpahuayo, Sangassou, Magboi, etc.",,,,,,,,,,,,,,,,,,,,,,manual_review,,,
disease_master_list,master_manual_resolution,FALSE,master_76,76,Irkut,Irkut lyssavirus infection,Irkut lyssavirus,species,yes,TRUE,irkut,Lyssavirus irkut,Lyssaviridae,3,B,FALSE,Murina leucogaster (bat),FALSE,FALSE,FALSE,TRUE,FALSE,5 points,needs_pathogen_name_resolution,,,,Lyssaviridae,,,,,Irkut,,,,,,,,,,,,disease_level_review,Irkut,Irkut,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,B,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,5 points,manual_first_pass,,irkut lyssavirus,lyssavirus irkut,249583,249583,rhabdoviridae,rhabdoviridae,virus,virus,exact,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,lyssavirus irkut,249583
disease_master_list,master_manual_resolution,FALSE,master_77,77,Bokeloh bat lyssavirus,Bokeloh bat lyssavirus infection,Bokeloh bat lyssavirus,species,yes,TRUE,bokeloh_bat_lyssavirus,Lyssavirus bokeloh,Lyssaviridae,3,B,FALSE,Myotis nattereri,FALSE,FALSE,FALSE,TRUE,FALSE,2 points,needs_pathogen_name_resolution,,,,Lyssaviridae,,,,,Bokeloh bat lyssavirus,,,,,,,,,,,,disease_level_review,Bokeloh bat lyssavirus,Bokeloh bat lyssavirus,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,B,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,2 points,manual_first_pass,,bokeloh bat lyssavirus,lyssavirus bokeloh,1072176,1072176,rhabdoviridae,rhabdoviridae,virus,virus,exact,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,lyssavirus bokeloh,1072176
disease_master_list,master_manual_resolution,FALSE,master_78,78,Duvenhage,Duvenhage lyssavirus infection,Duvenhage lyssavirus,species,yes,TRUE,duvenhage,Lyssavirus duvenhage,Lyssaviridae,3,B,FALSE,Insectivorous bats,FALSE,FALSE,FALSE,TRUE,FALSE,1 point,needs_pathogen_name_resolution,,,,Lyssaviridae,,,,,Duvenhage,,,,,,,,,,,,disease_level_review,Duvenhage,Duvenhage,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,B,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,1 point,manual_first_pass,,duvenhage lyssavirus,lyssavirus duvenhage,38767,38767,rhabdoviridae,rhabdoviridae,virus,virus,exact,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,lyssavirus duvenhage,38767
disease_master_list,master_manual_resolution,FALSE,master_79,79,Australian bat lyssavirus,Australian bat lyssavirus infection,Australian bat lyssavirus,species,yes,TRUE,australian_bat_lyssavirus,Lyssavirus australis,Lyssaviridae,3,B,FALSE,Pteropus/Saccolaimus,FALSE,FALSE,FALSE,TRUE,FALSE,1 point,needs_pathogen_name_resolution,,,,Lyssaviridae,,,,,Australian bat lyssavirus,,,,,,,,,,,,disease_level_review,Australian bat lyssavirus,Australian bat lyssavirus,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,B,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,1 point,manual_first_pass,,australian bat lyssavirus,lyssavirus australis,90961,90961,rhabdoviridae,rhabdoviridae,virus,virus,exact,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,lyssavirus australis,90961
disease_master_list,master_manual_resolution,FALSE,master_81,81,Alkhurma,Alkhumra hemorrhagic fever,Alkhumra hemorrhagic fever virus,species,yes,TRUE,alkhumra,Orthoflavivirus kyasanurense,Flaviviridae,2,E,FALSE,Ornithodoros/Hyalomma ticks,FALSE,FALSE,FALSE,TRUE,FALSE,8 points,needs_pathogen_name_resolution,,,,Flaviviridae,,,,,Alkhurma,,,,,,,,,,,,disease_level_review,Alkhurma,Alkhurma,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,8 points,manual_first_pass,Standardized spelling from Alkhurma to Alkhumra after NCBI/web taxonomy check.,,orthoflavivirus kyasanurense,,3048170; 33743,,flaviviridae,,virus,,manual_alias,,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,FALSE,shared_species_proxy_review,virion,orthoflavivirus kyasanurense,3048170; 33743
disease_master_list,master_manual_resolution,FALSE,master_82,82,Kyasanur Forest disease,Kyasanur Forest disease,Kyasanur Forest disease virus,species,yes,TRUE,kyasanur_forest_disease,Orthoflavivirus kyasanurense,Flaviviridae,3,E,FALSE,Haemaphysalis ticks,FALSE,FALSE,FALSE,TRUE,FALSE,3 points,needs_pathogen_name_resolution,,,,Flaviviridae,,,,,Kyasanur Forest disease,,,,,,,,,,,,disease_level_review,Kyasanur Forest disease,Kyasanur Forest disease,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,3 points,manual_first_pass,,kyasanur forest disease virus,orthoflavivirus kyasanurense,33743,3048170; 33743,flaviviridae,flaviviridae,virus,virus,exact,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,orthoflavivirus kyasanurense,3048170; 33743
disease_master_list,master_manual_resolution,FALSE,master_83,83,Omsk HF,Omsk hemorrhagic fever,Omsk hemorrhagic fever virus,species,yes,TRUE,omsk_hemorrhagic_fever,Orthoflavivirus omskense,Flaviviridae,3,E,FALSE,Dermacentor ticks; muskrat,FALSE,FALSE,FALSE,TRUE,FALSE,4 points,needs_pathogen_name_resolution,,,,Flaviviridae,,,,,Omsk HF,,,,,,,,,,,,disease_level_review,Omsk HF,Omsk HF,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,4 points,manual_first_pass,,omsk hemorrhagic fever virus,orthoflavivirus omskense,12542,12542; 3048233,flaviviridae,flaviviridae,virus,virus,exact,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,orthoflavivirus omskense,12542; 3048233
disease_master_list,master_manual_resolution,FALSE,master_84,84,Colorado tick fever,Colorado tick fever,Colorado tick fever virus,species,yes,TRUE,colorado_tick_fever,Coltivirus dermacentoris,Reoviridae,2,E,FALSE,Dermacentor andersoni,FALSE,FALSE,FALSE,TRUE,FALSE,14 points,needs_pathogen_name_resolution,,,,Reoviridae,,,,,Colorado tick fever,,,,,,,,,,,,disease_level_review,Colorado tick fever,Colorado tick fever,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,14 points,manual_first_pass,,colorado tick fever coltivirus,coltivirus dermacentoris,2748762,2748762; 3428066,reoviridae,spinareoviridae,virus,virus,fuzzy_candidate,manual_alias,review_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,coltivirus dermacentoris,2748762; 3428066
disease_master_list,master_manual_resolution,FALSE,master_85,85,Babesia microti,Babesiosis due to Babesia microti,Babesia microti,species,yes,TRUE,babesia_microti,,Babesia,2,E,FALSE,Ixodes ticks,FALSE,FALSE,FALSE,TRUE,FALSE,9 points,needs_pathogen_name_resolution,,,,Babesia,,,,,Babesia microti,,,,,,,,,,,,disease_level_review,Babesia microti,Babesia microti,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,9 points,manual_first_pass,,babesia microti,,5868,,babesiidae,,protozoa,,exact,,accepted_candidate,,clover,matched_or_candidate,preferred_source_matched,FALSE,FALSE,,TRUE,default_clean,clover,babesia microti,5868
disease_master_list,master_manual_resolution,FALSE,master_86,86,Ehrlichia chaffeensis,Human monocytic ehrlichiosis,Ehrlichia chaffeensis,species,yes,TRUE,ehrlichia_chaffeensis,,Ehrlichia,2,E,FALSE,Amblyomma americanum,FALSE,FALSE,FALSE,TRUE,FALSE,13 points,needs_pathogen_name_resolution,,,,Ehrlichia,,,,,Ehrlichia chaffeensis,,,,,,,,,,,,disease_level_review,Ehrlichia chaffeensis,Ehrlichia chaffeensis,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,13 points,manual_first_pass,,ehrlichia chaffeensis,,945,,anaplasmataceae,,bacteria/rickettsia,,exact,,accepted_candidate,,clover,matched_or_candidate,preferred_source_matched,FALSE,FALSE,,TRUE,default_clean,clover,ehrlichia chaffeensis,945
disease_master_list,master_manual_resolution,FALSE,master_87,87,Rickettsia conorii indica,Indian tick typhus,Rickettsia conorii subsp. indica,subspecies,yes,TRUE,rickettsia_conorii_indica,Rickettsia conorii,Rickettsia,2,E,FALSE,Rhipicephalus ticks,FALSE,FALSE,FALSE,TRUE,FALSE,19 points,needs_pathogen_name_resolution,,,,Rickettsia,,,,,Rickettsia conorii indica,,,,,,,,,,,,disease_level_review,Rickettsia conorii indica,Rickettsia conorii indica,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,19 points,manual_first_pass,Review accepted rank/name in NCBI.,rickettsia conorii,,781,,rickettsiaceae,,bacteria/rickettsia,,manual_alias,,accepted_candidate,,clover,matched_or_candidate,preferred_source_matched,TRUE,FALSE,CLOVER local match is at parent species level.,FALSE,match_review,clover,rickettsia conorii,781
disease_master_list,master_manual_resolution,FALSE,master_89,89,Apeu,Apeu virus infection,Apeu virus,species,review,FALSE,apeu,Orthobunyavirus apeuense,Peribunyaviridae,2,E,FALSE,Culex mosquitoes,FALSE,FALSE,FALSE,TRUE,FALSE,12 points,needs_pathogen_name_resolution,,,,Peribunyaviridae,,,,,Apeu,,,,,,,,,,,,disease_level_review,Apeu,Apeu,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,12 points,manual_first_pass,Low-point arbovirus; review disease relevance and canonical taxonomy.,,,,,,,,,,,,,,,,,,,FALSE,manual_review,,,
disease_master_list,master_manual_resolution,FALSE,master_90,90,Barmah Forest,Barmah Forest virus disease,Barmah Forest virus,species,yes,TRUE,barmah_forest_virus,Alphavirus barmah,Togaviridae,2,E,FALSE,Culex/Aedes,FALSE,FALSE,FALSE,TRUE,FALSE,5 points. Australia,needs_pathogen_name_resolution,,,,Togaviridae,,,,,Barmah Forest,,,,,,,,,,,,disease_level_review,Barmah Forest,Barmah Forest,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,5 points. Australia,manual_first_pass,Duplicate label of row 48 with shorter disease name.,barmah forest virus,alphavirus barmah,11020,11020; 3426294,togaviridae,togaviridae,virus,virus,exact,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,alphavirus barmah,11020; 3426294
disease_master_list,master_manual_resolution,FALSE,master_91,91,Murray Valley encephalitis,Murray Valley encephalitis,Murray Valley encephalitis virus,species,yes,TRUE,murray_valley_encephalitis,Orthoflavivirus murrayense,Flaviviridae,2,E,FALSE,Culex annulirostris; waterbirds,FALSE,FALSE,FALSE,TRUE,FALSE,5 points,needs_pathogen_name_resolution,,,,Flaviviridae,,,,,Murray Valley encephalitis,,,,,,,,,,,,disease_level_review,Murray Valley encephalitis,Murray Valley encephalitis,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,5 points,manual_first_pass,,murray valley encephalitis virus,orthoflavivirus murrayense,11079,11079; 3048215,flaviviridae,flaviviridae,virus,virus,exact,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,orthoflavivirus murrayense,11079; 3048215
disease_master_list,master_manual_resolution,FALSE,master_92,92,Rocio,Rocio virus encephalitis,Rocio virus,species,yes,TRUE,rocio,Orthoflavivirus ilheusense; Ilheus virus,Flaviviridae,3,E,FALSE,Psorophora/Aedes,FALSE,FALSE,FALSE,TRUE,FALSE,4 points,needs_pathogen_name_resolution,,,,Flaviviridae,,,,,Rocio,,,,,,,,,,,,disease_level_review,Rocio,Rocio,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,4 points,manual_first_pass,,ilheus virus,orthoflavivirus ilheusense,59563,3052466; 59563,flaviviridae,flaviviridae,virus,virus,manual_alias,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,TRUE,TRUE,Taxonomic species shared with Ilheus virus; do not treat this as Rocio-specific host evidence without review.; Local CLOVER match at the Ilheus virus/species proxy level; do not treat this as Rocio-specific host evidence without review.,FALSE,shared_species_proxy_review,virion,orthoflavivirus ilheusense,3052466; 59563
disease_master_list,master_manual_resolution,FALSE,master_93,93,Everglades,Everglades virus disease,Everglades virus,species,yes,TRUE,everglades,Alphavirus everglades,Togaviridae,3,E,FALSE,Culex; rodents,FALSE,FALSE,FALSE,TRUE,FALSE,1 point,needs_pathogen_name_resolution,,,,Togaviridae,,,,,Everglades,,,,,,,,,,,,disease_level_review,Everglades,Everglades,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,1 point,manual_first_pass,,everglades virus,alphavirus everglades,2083198,2083198,togaviridae,togaviridae,virus,virus,exact,manual_alias,accepted_candidate,accepted_candidate,virion,matched_or_candidate,preferred_source_matched,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,TRUE,default_clean,virion,alphavirus everglades,2083198
disease_master_list,master_manual_resolution,FALSE,master_95,95,Baylisascaris procyonis,Baylisascariasis,Baylisascaris procyonis,species,yes,TRUE,baylisascaris_procyonis,,Nematoda,2,B,FALSE,Procyon lotor (raccoon),FALSE,FALSE,FALSE,TRUE,FALSE,11 points,needs_pathogen_name_resolution,,,,Nematoda,,,,,Baylisascaris procyonis,,,,,,,,,,,,disease_level_review,Baylisascaris procyonis,Baylisascaris procyonis,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,B,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,11 points,manual_first_pass,,baylisascaris procyonis,,6259,,ascarididae,,helminth,,exact,,accepted_candidate,,clover,matched_or_candidate,preferred_source_matched,FALSE,FALSE,,TRUE,default_clean,clover,baylisascaris procyonis,6259
disease_master_list,master_manual_resolution,FALSE,master_96,96,Leishmania aethiopica,Cutaneous leishmaniasis due to Leishmania aethiopica,Leishmania aethiopica,species,yes,TRUE,leishmania_aethiopica,,Leishmania,2,E,FALSE,Phlebotomus; rock hyrax,FALSE,FALSE,FALSE,TRUE,FALSE,10 points,needs_pathogen_name_resolution,,,,Leishmania,,,,,Leishmania aethiopica,,,,,,,,,,,,disease_level_review,Leishmania aethiopica,Leishmania aethiopica,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,10 points,manual_first_pass,,leishmania aethiopica,,5667,,trypanosomatidae,,protozoa,,exact,,accepted_candidate,,clover,matched_or_candidate,preferred_source_matched,FALSE,FALSE,,TRUE,default_clean,clover,leishmania aethiopica,5667
disease_master_list,master_manual_resolution,FALSE,master_97,97,Borrelia hermsii,Tick-borne relapsing fever,Borrelia hermsii,species,yes,TRUE,borrelia_hermsii,,Borrelia,2,E,FALSE,Ornithodoros ticks; rodents,FALSE,FALSE,FALSE,TRUE,FALSE,8 points. Relapsing fever,needs_pathogen_name_resolution,,,,Borrelia,,,,,Borrelia hermsii,,,,,,,,,,,,disease_level_review,Borrelia hermsii,Borrelia hermsii,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,8 points. Relapsing fever,manual_first_pass,,borrelia hermsii,,140,,borreliaceae,,bacteria/rickettsia,,exact,,accepted_candidate,,clover,matched_or_candidate,preferred_source_matched,FALSE,FALSE,,TRUE,default_clean,clover,borrelia hermsii,140
